region,apt_name,dong,jibun,area_m2,price_manwon,floor,build_year,deal_year,deal_month,deal_day,deal_date,deal_ym,price_per_pyeong
수원시 영통구,광교더리브,하동,1013,84.81,116500,10,2013,2025,6,14,2025-06-14,2025-06,4541.041150807688
수원시 영통구,광교더리브,하동,1013,84.81,116000,22,2013,2025,6,14,2025-06-14,2025-06,4521.551703808514
수원시 영통구,힐스테이트영통,망포동,728,84.8897,103800,25,2017,2025,6,17,2025-06-17,2025-06,4042.2105390877805
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7807,76000,11,2008,2025,6,5,2025-06-05,2025-06,2963.41974057775
수원시 영통구,광교에듀포레,이의동,1370,75.74,118000,15,2014,2025,6,17,2025-06-17,2025-06,5150.30895167679
수원시 영통구,SummitPlace광교,이의동,1332,116.533,167000,17,2015,2025,6,12,2025-06-12,2025-06,4737.444329074168
수원시 영통구,자연앤힐스테이트,이의동,1344,84.28,159000,12,2012,2025,6,11,2025-06-11,2025-06,6236.618414807784
수원시 영통구,힐스테이트영통,망포동,728,62.5963,82000,11,2017,2025,6,12,2025-06-12,2025-06,4330.537108423342
수원시 영통구,광교더샵,원천동,604,91.345,119000,11,2018,2025,6,17,2025-06-17,2025-06,4306.641852318135
수원시 영통구,센트럴하이츠,망포동,718,59.557,63900,12,2010,2025,6,12,2025-06-12,2025-06,3546.864684252061
수원시 영통구,광교중흥에스클래스,원천동,589,109.5277,227000,42,2019,2025,6,12,2025-06-12,2025-06,6851.386452924694
수원시 영통구,영통아이파크캐슬1단지,망포동,766,84.69,95200,6,2019,2025,6,17,2025-06-17,2025-06,3716.048648010391
수원시 영통구,영통센트럴파크뷰,영통동,948-4,59.99,41000,9,1999,2025,6,17,2025-06-17,2025-06,2259.3398899816634
수원시 영통구,영통자이,망포동,800,59.9614,56300,14,2022,2025,6,9,2025-06-09,2025-06,3103.9392008859036
수원시 영통구,매탄위브하늘채,매탄동,1352,59.9845,62100,13,2008,2025,6,16,2025-06-16,2025-06,3422.387116671807
수원시 영통구,벽적골두산,영통동,973-3,59.84,44800,12,1997,2025,6,17,2025-06-17,2025-06,2474.9304812834225
수원시 영통구,광교센트럴뷰,이의동,1334,84.92,131300,7,2013,2025,6,7,2025-06-07,2025-06,5111.299340555817
수원시 영통구,자연앤힐스테이트,이의동,1344,84.28,155000,17,2012,2025,6,13,2025-06-13,2025-06,6079.7223540579025
수원시 영통구,자연앤힐스테이트,이의동,1344,84.28,155000,17,2012,2025,6,13,2025-06-13,2025-06,6079.7223540579025
수원시 영통구,영통에듀파크(321동~327동),영통동,957-6,73.79,67500,18,1997,2025,6,5,2025-06-05,2025-06,3024.0073180647782
수원시 영통구,자연앤힐스테이트,이의동,1344,84.5,165000,22,2012,2025,6,17,2025-06-17,2025-06,6455.112426035503
수원시 영통구,주공그린빌3,매탄동,1277,84.45,51500,5,2002,2025,6,17,2025-06-17,2025-06,2015.9703966844286
수원시 영통구,황골마을주공1,영통동,955-1,59.94,38000,4,1997,2025,6,10,2025-06-10,2025-06,2095.769102435769
수원시 영통구,임광,매탄동,1162,84.96,42500,12,1990,2025,6,8,2025-06-08,2025-06,1653.6782015065917
수원시 영통구,영통센트럴파크뷰,영통동,948-4,49.76,33900,13,1999,2025,6,11,2025-06-11,2025-06,2252.14268488746
수원시 영통구,광교더포레스트,하동,1001,101.97,80000,25,2013,2025,6,17,2025-06-17,2025-06,2593.5471217024615
수원시 영통구,영흥숲푸르지오파크비엔,원천동,628,84.9839,95500,10,2023,2025,6,13,2025-06-13,2025-06,3714.8671689578846
수원시 영통구,임광,매탄동,1162,84.96,43000,3,1990,2025,6,6,2025-06-06,2025-06,1673.133239171375
수원시 영통구,광교호반베르디움,원천동,606,59.9306,84900,28,2014,2025,6,17,2025-06-17,2025-06,4683.123813210614
수원시 영통구,황골마을(쌍용),영통동,1052-2,59.79,38000,10,1998,2025,6,6,2025-06-06,2025-06,2101.026927579863
수원시 영통구,매탄레이크파크,매탄동,1230,49.95,28500,6,1999,2025,6,16,2025-06-16,2025-06,1886.1921921921921
수원시 영통구,자연앤힐스테이트,이의동,1344,84.49,159000,16,2012,2025,6,12,2025-06-12,2025-06,6221.117291987218
수원시 영통구,풍림,영통동,1053-2,84.84,52300,7,1997,2025,6,7,2025-06-07,2025-06,2037.8752946723243
수원시 영통구,한양수자인,망포동,723,122.3994,82000,2,2013,2025,6,12,2025-06-12,2025-06,2214.6807909189097
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.96,34500,5,1997,2025,6,11,2025-06-11,2025-06,1902.103068712475
수원시 영통구,힐스테이트영통,망포동,728,84.5303,94000,3,2017,2025,6,5,2025-06-05,2025-06,3676.139798391819
수원시 영통구,광교푸르지오월드마크,이의동,1331,84.916,123000,30,2015,2025,6,13,2025-06-13,2025-06,4788.419143624287
수원시 영통구,망포벽산이빌리지,망포동,696,84.9,41500,8,2002,2025,6,13,2025-06-13,2025-06,1615.909305064782
수원시 영통구,벽적골한신,영통동,973-3,59.73,43000,10,1997,2025,6,17,2025-06-17,2025-06,2379.866063954462
수원시 영통구,힐스테이트광교,하동,1021,97.5548,159000,28,2018,2025,6,3,2025-06-03,2025-06,5387.9686084129125
수원시 영통구,신나무실진흥,영통동,963-2,59.965,39500,2,1997,2025,6,16,2025-06-16,2025-06,2177.5885933461186
수원시 영통구,영통SKVIEW,망포동,725,58.9742,69300,23,2016,2025,6,16,2025-06-16,2025-06,3884.6129324348612
수원시 영통구,영통아이파크캐슬1단지,망포동,766,59.83,77800,18,2019,2025,6,16,2025-06-16,2025-06,4298.700317566439
수원시 영통구,광교중흥에스클래스,원천동,589,98.9859,170000,48,2019,2025,6,16,2025-06-16,2025-06,5677.434866986106
수원시 영통구,자연앤힐스테이트,이의동,1344,84.28,155000,9,2012,2025,6,16,2025-06-16,2025-06,6079.7223540579025
수원시 영통구,힐스테이트영통,망포동,728,62.5963,82500,14,2017,2025,6,16,2025-06-16,2025-06,4356.942822499093
수원시 영통구,힐스테이트영통,망포동,728,84.8897,103500,23,2017,2025,6,16,2025-06-16,2025-06,4030.527849668452
수원시 영통구,e편한세상영통2차(1단지),망포동,726,74.5822,60000,19,2016,2025,6,16,2025-06-16,2025-06,2659.454936968875
수원시 영통구,한국2,매탄동,1217,72.84,50500,6,1993,2025,6,13,2025-06-13,2025-06,2291.912410763317
수원시 영통구,신나무실쌍용,영통동,963-2,59.965,37500,14,1997,2025,6,13,2025-06-13,2025-06,2067.3309430501126
수원시 영통구,그대가프리미어,망포동,720,59.9513,71800,15,2010,2025,6,16,2025-06-16,2025-06,3959.1541801428825
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,33000,15,1997,2025,6,11,2025-06-11,2025-06,2199.8669086509376
수원시 영통구,원천레이크파크,원천동,548,49.95,34000,12,1999,2025,6,10,2025-06-10,2025-06,2250.194194194194
수원시 영통구,매탄위브하늘채,매탄동,1352,103.4857,80500,12,2008,2025,6,16,2025-06-16,2025-06,2571.533071719088
수원시 영통구,삼성1,원천동,333-3,49.14,22500,7,1992,2025,6,7,2025-06-07,2025-06,1513.6446886446886
수원시 영통구,광교중흥에스클래스,원천동,589,98.933,175000,30,2019,2025,6,12,2025-06-12,2025-06,5847.543286870912
수원시 영통구,광교중흥에스클래스,원천동,589,84.9723,151000,2,2019,2025,6,14,2025-06-14,2025-06,5874.570889572248
수원시 영통구,광교e편한세상,이의동,1326,119.7187,185000,8,2012,2025,6,15,2025-06-15,2025-06,5108.416646689281
수원시 영통구,광교e편한세상,이의동,1326,119.7187,185000,8,2012,2025,6,15,2025-06-15,2025-06,5108.416646689281
수원시 영통구,광교호반베르디움,원천동,606,59.9306,83700,10,2014,2025,6,14,2025-06-14,2025-06,4616.931250479722
수원시 영통구,힐스테이트영통,망포동,728,84.8897,103400,29,2017,2025,6,14,2025-06-14,2025-06,4026.633619862009
수원시 영통구,아주,원천동,71-1,56.67,28000,6,1983,2025,6,9,2025-06-09,2025-06,1633.3580377624844
수원시 영통구,영통e-편한세상,영통동,987-1,84.98,50000,4,2007,2025,6,14,2025-06-14,2025-06,1945.0458931513297
수원시 영통구,광교센트럴뷰,이의동,1334,84.76,125000,3,2013,2025,6,14,2025-06-14,2025-06,4875.23596035866
수원시 영통구,SummitPlace광교,이의동,1332,107.418,170000,10,2015,2025,6,14,2025-06-14,2025-06,5231.767487758103
수원시 영통구,광교e편한세상,이의동,1326,119.7187,172500,13,2012,2025,6,12,2025-06-12,2025-06,4763.253359750816
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,30000,3,1997,2025,6,13,2025-06-13,2025-06,1999.8790078644886
수원시 영통구,풍림,영통동,1053-2,84.84,58500,18,1997,2025,6,13,2025-06-13,2025-06,2279.458981612447
수원시 영통구,자연앤자이3단지,이의동,1339,125.6,167000,4,2012,2025,6,13,2025-06-13,2025-06,4395.450636942675
수원시 영통구,힐스테이트영통,망포동,728,62.5963,80500,11,2017,2025,6,13,2025-06-13,2025-06,4251.319966196085
수원시 영통구,황골마을주공1,영통동,955-1,59.99,45000,7,1997,2025,6,13,2025-06-13,2025-06,2479.7632938823135
수원시 영통구,광교아이파크,원천동,593,90.9452,142500,10,2018,2025,6,13,2025-06-13,2025-06,5179.784089759548
수원시 영통구,한국2,매탄동,1217,72.84,54300,4,1993,2025,6,13,2025-06-13,2025-06,2464.3731466227346
수원시 영통구,힐스테이트영통,망포동,728,84.8897,102800,22,2017,2025,6,13,2025-06-13,2025-06,4003.268241023351
수원시 영통구,광교대광로제비앙,이의동,1182,84.6489,70000,3,2012,2025,6,13,2025-06-13,2025-06,2733.715382007327
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,37000,7,1997,2025,6,9,2025-06-09,2025-06,2038.9164860810135
수원시 영통구,벽적골두산,영통동,973-3,59.84,48000,13,1997,2025,6,13,2025-06-13,2025-06,2651.711229946524
수원시 영통구,청와,망포동,291,47.52,34800,4,1988,2025,6,13,2025-06-13,2025-06,2420.9141414141413
수원시 영통구,광교LAKEPARK한양수자인,하동,1027,84.804,85000,12,2012,2025,6,4,2025-06-04,2025-06,3313.44040375454
수원시 영통구,벽적골두산,영통동,973-3,59.84,47500,17,1997,2025,6,14,2025-06-14,2025-06,2624.0892379679144
수원시 영통구,살구골마을진덕서광성지동아,영통동,988-2,101.25,81000,17,1998,2025,6,13,2025-06-13,2025-06,2644.6400000000003
수원시 영통구,방죽마을영통뜨란채,망포동,707,84.68,50000,24,2005,2025,6,13,2025-06-13,2025-06,1951.9367028814358
수원시 영통구,극동의푸른별,망포동,704,84.89,44900,13,2005,2025,6,13,2025-06-13,2025-06,1748.5030038873838
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,37600,15,1997,2025,6,13,2025-06-13,2025-06,2071.9799966661108
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,32500,18,1997,2025,6,13,2025-06-13,2025-06,2166.535591853196
수원시 영통구,e편한세상영통2차(1단지),망포동,726,59.9158,53300,19,2016,2025,6,13,2025-06-13,2025-06,2940.779226848344
수원시 영통구,매탄레이크파크,매탄동,1230,59.99,36400,18,1999,2025,6,13,2025-06-13,2025-06,2005.8529754959159
수원시 영통구,영통센트럴파크뷰,영통동,948-4,59.94,39500,12,1999,2025,6,13,2025-06-13,2025-06,2178.496830163497
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,34000,16,1997,2025,6,10,2025-06-10,2025-06,2266.5295422464205
수원시 영통구,힐스테이트광교,하동,1021,107.9173,173000,13,2018,2025,6,4,2025-06-04,2025-06,5299.45986417377
수원시 영통구,벽적골두산,영통동,973-3,59.84,46000,5,1997,2025,6,13,2025-06-13,2025-06,2541.2232620320856
수원시 영통구,성일,매탄동,810-4,49.68,27500,12,1988,2025,6,6,2025-06-06,2025-06,1829.9013687600645
수원시 영통구,영통라온프라이빗,영통동,1154,59.9845,61000,8,2017,2025,6,12,2025-06-12,2025-06,3361.7651226566863
수원시 영통구,살구골마을진덕서광성지동아,영통동,988-2,134.88,85500,11,1998,2025,6,13,2025-06-13,2025-06,2095.53603202847
수원시 영통구,자연앤힐스테이트,이의동,1344,84.41,155000,9,2012,2025,6,7,2025-06-07,2025-06,6070.358962208269
수원시 영통구,방죽마을영통뜨란채,망포동,707,84.68,55000,19,2005,2025,6,12,2025-06-12,2025-06,2147.1303731695793
수원시 영통구,동남,매탄동,810-2,49.68,27500,15,1989,2025,6,3,2025-06-03,2025-06,1829.9013687600645
수원시 영통구,황골마을주공1,영통동,955-1,59.99,41500,11,1997,2025,6,12,2025-06-12,2025-06,2286.892815469245
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,49.59,30400,16,1997,2025,6,12,2025-06-12,2025-06,2026.544061302682
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,37800,8,1997,2025,6,12,2025-06-12,2025-06,2083.0011668611432
수원시 영통구,한국2,매탄동,1217,72.84,55650,3,1993,2025,6,12,2025-06-12,2025-06,2525.6420922570014
수원시 영통구,청와,망포동,291,39.87,30000,1,1988,2025,6,12,2025-06-12,2025-06,2487.434161023326
수원시 영통구,영흥숲푸르지오파크비엔,원천동,628,84.9839,92500,5,2023,2025,6,7,2025-06-07,2025-06,3598.16977098015
수원시 영통구,황골마을주공1,영통동,955-1,59.99,40900,20,1997,2025,6,9,2025-06-09,2025-06,2253.8293048841474
수원시 영통구,영흥숲푸르지오파크비엔,원천동,628,84.9954,99500,12,2023,2025,6,5,2025-06-05,2025-06,3869.9400202834504
수원시 영통구,광교e편한세상,이의동,1326,119.7187,179500,13,2012,2025,6,4,2025-06-04,2025-06,4956.544800436357
수원시 영통구,광교호반베르디움,이의동,1184,117.125,102000,6,2011,2025,6,6,2025-06-06,2025-06,2878.9037353255067
수원시 영통구,황골마을주공1,영통동,955-1,59.99,42500,10,1997,2025,6,3,2025-06-03,2025-06,2341.9986664444073
수원시 영통구,광교e편한세상,이의동,1326,100.9052,155000,5,2012,2025,6,4,2025-06-04,2025-06,5078.0237292032525
수원시 영통구,동수원자이1차,망포동,686,84.9688,52800,2,2001,2025,6,5,2025-06-05,2025-06,2054.239203095725
수원시 영통구,엘지동수원자이,망포동,698,110.5997,59000,16,2003,2025,6,5,2025-06-05,2025-06,1763.4966460126025
수원시 영통구,광교센트럴뷰,이의동,1334,84.81,134500,15,2013,2025,6,6,2025-06-06,2025-06,5242.661242777975
수원시 영통구,건영1차,영통동,1047-1,134.81,77000,2,1999,2025,6,5,2025-06-05,2025-06,1888.1878198946665
수원시 영통구,동남,매탄동,810-2,49.68,25150,1,1989,2025,6,6,2025-06-06,2025-06,1673.5279790660227
수원시 영통구,광교아이파크,원천동,593,84.254,137000,47,2018,2025,6,3,2025-06-03,2025-06,5375.348351413582
수원시 영통구,벽적골우성,영통동,973-3,59.84,46800,12,1998,2025,6,6,2025-06-06,2025-06,2585.418449197861
수원시 영통구,황골마을주공1,영통동,955-1,49.76,33700,10,1997,2025,6,12,2025-06-12,2025-06,2238.8557073954985
수원시 영통구,동수원자이2차,망포동,690,115.4594,61400,1,2002,2025,6,12,2025-06-12,2025-06,1757.9869633827993
수원시 영통구,힐스테이트영통,망포동,728,62.6303,83000,26,2017,2025,6,3,2025-06-03,2025-06,4380.968955920697
수원시 영통구,힐스테이트영통,망포동,728,62.5963,79000,7,2017,2025,6,2,2025-06-02,2025-06,4172.102823968829
수원시 영통구,광교센트럴뷰,이의동,1334,74.73,123700,6,2013,2025,6,7,2025-06-07,2025-06,5472.065569383112
수원시 영통구,매탄레이크파크,매탄동,1230,49.95,32000,11,1999,2025,6,11,2025-06-11,2025-06,2117.82982982983
수원시 영통구,힐스테이트영통,망포동,728,84.8897,105000,19,2017,2025,6,4,2025-06-04,2025-06,4088.941296765096
수원시 영통구,영통라온프라이빗,영통동,1154,59.8334,61000,3,2017,2025,6,11,2025-06-11,2025-06,3370.254740663242
수원시 영통구,동수원자이1차,망포동,686,147.5852,66000,11,2001,2025,6,11,2025-06-11,2025-06,1478.351487818562
수원시 영통구,그대가프리미어,망포동,720,59.9513,74000,7,2010,2025,6,11,2025-06-11,2025-06,4080.46531101077
수원시 영통구,영통롯데캐슬엘클래스1단지,망포동,805,84.8531,84500,19,2022,2025,6,11,2025-06-11,2025-06,3292.043543488688
수원시 영통구,풍림,영통동,1053-2,84.84,53000,12,1997,2025,6,11,2025-06-11,2025-06,2065.15087223008
수원시 영통구,신나무실쌍용,영통동,963-2,59.965,38300,19,1997,2025,6,11,2025-06-11,2025-06,2111.4340031685147
수원시 영통구,광교2차e편한세상,이의동,1200,84.9175,96000,11,2011,2025,6,6,2025-06-06,2025-06,3737.2367297671267
수원시 영통구,광교e편한세상,이의동,1326,101.9421,173000,22,2012,2025,6,11,2025-06-11,2025-06,5610.0806241974615
수원시 영통구,광교센트럴뷰,이의동,1334,84.92,129500,8,2013,2025,6,9,2025-06-09,2025-06,5041.228214790391
수원시 영통구,영통아이파크,영통동,1153,84.9985,45000,7,2006,2025,6,4,2025-06-04,2025-06,1750.1602969464166
수원시 영통구,자연앤자이2단지,이의동,1353,148.21,200000,18,2012,2025,6,7,2025-06-07,2025-06,4460.967546049525
수원시 영통구,청명마을삼성,영통동,1046-1,134.239,85500,9,2001,2025,6,10,2025-06-10,2025-06,2105.5423535634204
수원시 영통구,동수원자이1차,망포동,686,99.3154,62400,7,2001,2025,6,6,2025-06-06,2025-06,2077.0386062987213
수원시 영통구,청명센트레빌,영통동,1166,84.9466,64800,16,2013,2025,6,10,2025-06-10,2025-06,2521.7706182472284
수원시 영통구,힐스테이트영통,망포동,728,62.5963,81700,12,2017,2025,6,10,2025-06-10,2025-06,4314.6936799778905
수원시 영통구,광교호반베르디움,원천동,606,59.9831,85000,2,2014,2025,6,10,2025-06-10,2025-06,4684.536144347325
수원시 영통구,황골마을주공1,영통동,955-1,59.99,41000,13,1997,2025,6,10,2025-06-10,2025-06,2259.3398899816634
수원시 영통구,힐스테이트광교,하동,1021,97.591,152000,25,2018,2025,6,3,2025-06-03,2025-06,5148.85184084598
수원시 영통구,광교더리브,하동,1013,84.81,115000,18,2013,2025,6,10,2025-06-10,2025-06,4482.5728098101645
수원시 영통구,광교호반베르디움,원천동,606,59.9718,87000,27,2014,2025,6,10,2025-06-10,2025-06,4795.663962062169
수원시 영통구,광교중흥에스클래스,원천동,589,84.9388,161500,13,2019,2025,6,7,2025-06-07,2025-06,6285.545592826835
수원시 영통구,벽적골롯데,영통동,971-1,49.71,41000,14,2002,2025,6,10,2025-06-10,2025-06,2726.5701066183865
수원시 영통구,망포벽산이빌리지,망포동,696,84.9,40700,4,2002,2025,6,3,2025-06-03,2025-06,1584.759246171967
수원시 영통구,벽적골한신,영통동,973-3,59.84,46900,18,1997,2025,6,9,2025-06-09,2025-06,2590.942847593583
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,39500,16,1997,2025,6,7,2025-06-07,2025-06,2176.6811135189196
수원시 영통구,자연앤힐스테이트,이의동,1344,84.53,152500,2,2012,2025,6,3,2025-06-03,2025-06,5963.971371110849
수원시 영통구,광교e편한세상,이의동,1326,101.8467,169000,33,2012,2025,6,10,2025-06-10,2025-06,5485.501248444967
수원시 영통구,황골마을주공1,영통동,955-1,59.99,42000,3,1997,2025,6,3,2025-06-03,2025-06,2314.4457409568263
수원시 영통구,신나무실신성,영통동,963-2,59.965,41300,16,1997,2025,6,9,2025-06-09,2025-06,2276.820478612524
수원시 영통구,힐스테이트영통,망포동,728,84.8897,103000,23,2017,2025,6,2,2025-06-02,2025-06,4011.056700636237
수원시 영통구,힐스테이트영통,망포동,728,62.8033,78500,4,2017,2025,6,6,2025-06-06,2025-06,4132.0328708841735
수원시 영통구,대우월드마크,영통동,996-3,116.8695,72500,30,2008,2025,6,7,2025-06-07,2025-06,2050.7531905244737
수원시 영통구,힐스테이트영통,망포동,728,84.8897,98000,6,2017,2025,6,3,2025-06-03,2025-06,3816.34521031409
수원시 영통구,현대힐스테이트,매탄동,176,127.908,74500,13,2006,2025,6,9,2025-06-09,2025-06,1925.4628326609752
수원시 영통구,벽적골두산,영통동,973-3,59.84,47500,17,1997,2025,6,9,2025-06-09,2025-06,2624.0892379679144
수원시 영통구,현대힐스테이트,매탄동,176,75.814,58300,2,2006,2025,6,9,2025-06-09,2025-06,2542.1180784551666
수원시 영통구,영통SKVIEW,망포동,725,84.7372,82300,19,2016,2025,6,9,2025-06-09,2025-06,3210.719023050089
수원시 영통구,myown,영통동,1025-7,14.235,9600,3,2014,2025,6,9,2025-06-09,2025-06,2229.4120126448897
수원시 영통구,그대가프리미어,망포동,720,59.9513,74500,13,2010,2025,6,2,2025-06-02,2025-06,4108.036022571654
수원시 영통구,방죽마을영통뜨란채,망포동,707,84.68,50000,9,2005,2025,6,5,2025-06-05,2025-06,1951.9367028814358
수원시 영통구,황골마을주공1,영통동,955-1,59.99,39500,9,1997,2025,6,7,2025-06-07,2025-06,2176.6811135189196
수원시 영통구,광교중흥에스클래스,원천동,589,129.4158,310000,20,2019,2025,6,3,2025-06-03,2025-06,7918.646718561413
수원시 영통구,주공,원천동,35,41.3,32400,8,1987,2025,6,3,2025-06-03,2025-06,2593.4121065375302
수원시 영통구,신나무실신성,영통동,963-2,59.965,38500,6,1997,2025,6,7,2025-06-07,2025-06,2122.4597681981154
수원시 영통구,원천레이크파크,원천동,548,59.99,41000,3,1999,2025,6,8,2025-06-08,2025-06,2259.3398899816634
수원시 영통구,광교센트럴뷰,이의동,1334,84.92,129500,8,2013,2025,6,9,2025-06-09,2025-06,5041.228214790391
수원시 영통구,신나무실동보,영통동,968,84.9,61400,5,1997,2025,6,7,2025-06-07,2025-06,2390.767020023557
수원시 영통구,신나무실진흥,영통동,963-2,59.965,37800,12,1997,2025,6,3,2025-06-03,2025-06,2083.8695905945133
수원시 영통구,신나무실미주,영통동,965-2,101.99,82400,7,1999,2025,6,7,2025-06-07,2025-06,2670.8296891852146
수원시 영통구,삼성1,매탄동,810-3,55.16,29000,15,1988,2025,6,7,2025-06-07,2025-06,1738.0021754894854
수원시 영통구,원천성일,매탄동,1199,49.94,40000,2,1992,2025,6,7,2025-06-07,2025-06,2647.8173808570286
수원시 영통구,황골마을주공1,영통동,955-1,59.99,45700,10,1997,2025,6,7,2025-06-07,2025-06,2518.3373895649274
수원시 영통구,광교호반베르디움,원천동,606,59.9831,90500,3,2014,2025,6,7,2025-06-07,2025-06,4987.653188981563
수원시 영통구,신나무실건영,영통동,966-2,99.96,94000,12,2000,2025,6,6,2025-06-06,2025-06,3108.695478191277
수원시 영통구,광교더포레스트,하동,1001,74.97,74000,15,2013,2025,6,7,2025-06-07,2025-06,3263.027877817794
수원시 영통구,황골마을주공1,영통동,955-1,59.8,43700,10,1997,2025,6,7,2025-06-07,2025-06,2415.776923076923
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,33000,4,1997,2025,6,7,2025-06-07,2025-06,1818.4930821803634
수원시 영통구,벽적골9단지주공,영통동,970-3,59.39,48500,15,1999,2025,6,7,2025-06-07,2025-06,2699.634618622664
수원시 영통구,신나무실신성,영통동,963-2,59.965,41400,14,1997,2025,6,5,2025-06-05,2025-06,2282.333361127324
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7807,73000,5,2008,2025,6,7,2025-06-07,2025-06,2846.4426455549437
수원시 영통구,황골마을(쌍용),영통동,1052-2,59.8,39500,12,1998,2025,6,7,2025-06-07,2025-06,2183.5969899665556
수원시 영통구,황골마을주공1,영통동,955-1,59.99,38500,20,1997,2025,6,3,2025-06-03,2025-06,2121.575262543757
수원시 영통구,원천레이크파크,원천동,548,59.99,47000,9,1999,2025,6,6,2025-06-06,2025-06,2589.974995832639
수원시 영통구,벽적골우성,영통동,973-3,59.84,45000,12,1998,2025,6,6,2025-06-06,2025-06,2485.979278074866
수원시 영통구,광교센트럴뷰,이의동,1334,84.92,131300,7,2013,2025,6,7,2025-06-07,2025-06,5111.299340555817
수원시 영통구,극동의푸른별,망포동,704,84.89,47700,5,2005,2025,6,7,2025-06-07,2025-06,1857.541053127577
수원시 영통구,매탄레이크파크,매탄동,1230,49.95,29800,13,1999,2025,6,5,2025-06-05,2025-06,1972.229029029029
수원시 영통구,광교더리브,하동,1013,84.92,113000,14,2013,2025,6,3,2025-06-03,2025-06,4398.90956194065
수원시 영통구,현대힐스테이트,매탄동,176,127.908,74700,19,2006,2025,6,6,2025-06-06,2025-06,1930.6318603996624
수원시 영통구,신나무실쌍용,영통동,963-2,59.965,37200,11,1997,2025,6,6,2025-06-06,2025-06,2050.7922955057115
수원시 영통구,벽적골두산,영통동,973-3,59.84,45600,3,1997,2025,6,4,2025-06-04,2025-06,2519.1256684491977
수원시 영통구,영통아이파크캐슬2단지,망포동,760,59.98,69000,5,2019,2025,6,6,2025-06-06,2025-06,3802.9376458819606
수원시 영통구,주공,원천동,35,41.3,36000,10,1987,2025,6,6,2025-06-06,2025-06,2881.5690072639227
수원시 영통구,힐스테이트영통,망포동,728,71.2981,88800,8,2017,2025,6,6,2025-06-06,2025-06,4117.291204113433
수원시 영통구,황골마을주공1,영통동,955-1,49.76,35500,14,1997,2025,6,6,2025-06-06,2025-06,2358.438504823151
수원시 영통구,현대힐스테이트,매탄동,176,84.975,57000,1,2006,2025,6,6,2025-06-06,2025-06,2217.482789055605
수원시 영통구,광교더리브,하동,1013,84.81,114000,17,2013,2025,6,6,2025-06-06,2025-06,4443.593915811814
수원시 영통구,자연앤힐스테이트,이의동,1344,84.63,155000,26,2012,2025,6,6,2025-06-06,2025-06,6054.578754578755
수원시 영통구,영통롯데캐슬엘클래스2단지,망포동,810,84.9836,82300,9,2022,2025,6,6,2025-06-06,2025-06,3201.409919090272
수원시 영통구,자연앤힐스테이트,이의동,1344,84.68,160000,7,2012,2025,6,3,2025-06-03,2025-06,6246.1974492205945
수원시 영통구,벽적골우성,영통동,973-3,59.84,43900,12,1998,2025,6,5,2025-06-05,2025-06,2425.210895721925
수원시 영통구,자연앤힐스테이트,이의동,1344,84.63,158000,32,2012,2025,6,5,2025-06-05,2025-06,6171.764149828667
수원시 영통구,자연앤힐스테이트,이의동,1344,84.63,165000,28,2012,2025,6,4,2025-06-04,2025-06,6445.196738745127
수원시 영통구,황골마을(쌍용),영통동,1052-2,59.79,39000,6,1998,2025,6,5,2025-06-05,2025-06,2156.317109884596
수원시 영통구,한양수자인,망포동,723,59.9617,66100,8,2013,2025,6,4,2025-06-04,2025-06,3644.215891143847
수원시 영통구,벽적골우성,영통동,973-3,59.84,46000,5,1998,2025,6,3,2025-06-03,2025-06,2541.2232620320856
수원시 영통구,센트럴하이츠,망포동,718,108.0249,76000,14,2010,2025,6,3,2025-06-03,2025-06,2325.767485089086
수원시 영통구,신나무실신성,영통동,963-2,59.965,41400,14,1997,2025,6,5,2025-06-05,2025-06,2282.333361127324
수원시 영통구,래미안영통마크원1단지,신동,939,84.94,74000,19,2013,2025,6,5,2025-06-05,2025-06,2880.023546032494
수원시 영통구,래미안영통마크원1단지,신동,939,84.95,72000,6,2013,2025,6,2,2025-06-02,2025-06,2801.8552089464392
수원시 영통구,황골마을주공1,영통동,955-1,49.76,36000,4,1997,2025,6,3,2025-06-03,2025-06,2391.6559485530547
수원시 영통구,영통아이파크캐슬2단지,망포동,760,84.69,86800,21,2019,2025,6,5,2025-06-05,2025-06,3388.1620025977095
수원시 영통구,현대힐스테이트,매탄동,176,59.648,47000,9,2006,2025,6,2,2025-06-02,2025-06,2604.8249731759656
수원시 영통구,자연앤자이2단지,이의동,1353,125.41,175000,9,2012,2025,6,3,2025-06-03,2025-06,4612.989394785105
