apt_name,dong,jibun,area_m2,price_manwon,floor,build_year,deal_year,deal_month,deal_day,deal_date,deal_ym,price_per_pyeong
샛별마을(라이프),분당동,34,85.0,147000,7,1992,2025,6,23,2025-06-23,2025-06,5717.089411764707
정든마을(7단지)(한진),정자동,194,49.5,97000,5,1994,2025,6,20,2025-06-20,2025-06,6478.0323232323235
느티마을(4단지)(공무원),정자동,90,66.6,180000,3,1994,2025,6,7,2025-06-07,2025-06,8934.594594594595
무지개(12단지)(주공뜨란체),구미동,212,58.14,66500,12,1995,2025,6,13,2025-06-13,2025-06,3781.1437908496737
무지개(6단지)(건영),구미동,225,101.82,114000,15,1995,2025,6,6,2025-06-06,2025-06,3701.249263406011
시범현대,서현동,92,193.44,260000,13,1991,2025,6,21,2025-06-21,2025-06,4443.279569892474
한솔마을(4단지)(주공),정자동,102,42.75,68000,3,1994,2025,6,21,2025-06-21,2025-06,5258.348538011696
판교알파리움2단지,백현동,530,110.255,250000,15,2015,2025,6,24,2025-06-24,2025-06,7495.8051789034525
이매촌(삼성),이매동,100,101.91,148000,4,1994,2025,6,26,2025-06-26,2025-06,4800.88705720734
백현마을2단지,백현동,545,101.83,240000,10,2009,2025,6,19,2025-06-19,2025-06,7791.338505352058
정든마을(6단지)(우성),정자동,198,48.84,76000,15,1994,2025,6,27,2025-06-27,2025-06,5144.160524160524
정든마을(5단지)(신화),정자동,192,134.31,169000,21,1995,2025,6,13,2025-06-13,2025-06,4159.632194177649
탑마을(벽산),야탑동,517,84.91,113000,8,1994,2025,6,6,2025-06-06,2025-06,4399.4276292545055
효자촌(삼환),서현동,301,129.761,154000,3,1992,2025,6,19,2025-06-19,2025-06,3923.314401091237
봇들마을4단지(주공),삼평동,718,59.84,150000,16,2009,2025,6,25,2025-06-25,2025-06,8286.597593582888
봇들마을1단지(판교신미주),삼평동,705,83.235,159000,4,2009,2025,6,25,2025-06-25,2025-06,6314.918003243828
봇들마을1단지(판교신미주),삼평동,705,83.235,150000,3,2009,2025,6,21,2025-06-21,2025-06,5957.46981438097
판교푸르지오그랑블,백현동,542,139.7268,410000,15,2011,2025,6,24,2025-06-24,2025-06,9700.200677321745
양지마을(5단지)(한양501-514),수내동,24,42.56,104700,7,1992,2025,6,10,2025-06-10,2025-06,8132.454417293233
샛별마을(동성),분당동,35,59.4,111000,7,1992,2025,6,27,2025-06-27,2025-06,6177.505050505051
산운마을12단지판교센트럴포레와이시티,운중동,921,59.9,113000,10,2009,2025,6,7,2025-06-07,2025-06,6236.317195325542
탑마을(경향),야탑동,510,131.4,154000,4,1993,2025,6,22,2025-06-22,2025-06,3874.3774733637742
목련마을(한일),야탑동,162,84.93,85000,8,1995,2025,6,16,2025-06-16,2025-06,3308.524667373131
미켈란쉐르빌,정자동,180,165.25,219000,20,2003,2025,6,11,2025-06-11,2025-06,4381.060211800303
판교원마을6단지(판교대광로제비앙),판교동,635,58.14,116500,19,2009,2025,6,19,2025-06-19,2025-06,6624.109047127624
장미마을(현대),야탑동,334,84.97,119000,13,1993,2025,6,27,2025-06-27,2025-06,4629.754030834412
봇들마을3단지(주공),삼평동,722,59.84,150000,3,2009,2025,6,27,2025-06-27,2025-06,8286.597593582888
아름마을(풍림),이매동,140,134.22,195000,15,1993,2025,6,27,2025-06-27,2025-06,4802.793920429146
샛별마을(우방),분당동,38,57.28,105500,4,1994,2025,6,27,2025-06-27,2025-06,6088.720321229051
한솔마을(2단지)(LG),정자동,111,101.85,151000,5,1995,2025,6,27,2025-06-27,2025-06,4901.087874324989
분당하우스토리,금곡동,202,159.04,141000,6,2004,2025,6,21,2025-06-21,2025-06,2930.8211770623743
봇들마을1단지(판교신미주),삼평동,705,82.794,160000,12,2009,2025,6,27,2025-06-27,2025-06,6388.4822571683935
샛별마을(동성),분당동,35,59.4,108000,5,1992,2025,6,22,2025-06-22,2025-06,6010.545454545455
판교풍경채어바니티(5단지),대장동,642,84.973,118400,7,2021,2025,6,27,2025-06-27,2025-06,4606.248102338391
산운마을12단지판교센트럴포레와이시티,운중동,921,59.84,119500,6,2009,2025,6,27,2025-06-27,2025-06,6601.656082887701
봇들마을3단지(주공),삼평동,722,59.84,150000,3,2009,2025,6,27,2025-06-27,2025-06,8286.597593582888
장안타운(건영),분당동,66,85.0,105000,15,1993,2025,6,27,2025-06-27,2025-06,4083.6352941176474
판교원마을9단지(한림풀에버),판교동,585,71.8438,137000,13,2009,2025,6,27,2025-06-27,2025-06,6303.878692385425
산운마을13단지(태영),운중동,918,115.45,163000,30,2010,2025,6,27,2025-06-27,2025-06,4667.348635773062
이매촌(삼성),이매동,100,73.25,125500,6,1994,2025,6,27,2025-06-27,2025-06,5663.862116040956
미켈란쉐르빌,정자동,180,157.57,184000,24,2003,2025,6,27,2025-06-27,2025-06,3860.2982801294665
판교원마을12단지(힐스테이트),판교동,494,115.87,188000,15,2009,2025,6,25,2025-06-25,2025-06,5363.686890480711
매화마을공무원1,야탑동,201,58.92,77000,6,1995,2025,6,27,2025-06-27,2025-06,4320.20706042091
산운마을12단지판교센트럴포레와이시티,운중동,921,55.44,122500,7,2009,2025,6,27,2025-06-27,2025-06,7304.482323232324
샛별마을(라이프),분당동,34,58.17,109000,3,1992,2025,6,21,2025-06-21,2025-06,6194.467938800069
파크뷰,정자동,6,199.777,395000,27,2004,2025,6,27,2025-06-27,2025-06,6536.2429108455935
이매촌(진흥),이매동,111,101.89,170000,10,1993,2025,6,13,2025-06-13,2025-06,5515.614878790853
산운마을12단지판교센트럴포레와이시티,운중동,921,55.44,115000,5,2009,2025,6,27,2025-06-27,2025-06,6857.26911976912
판교원마을7단지(모아미래도),판교동,637,56.555,120000,6,2009,2025,6,26,2025-06-26,2025-06,7014.340022986473
장안타운(건영),분당동,66,67.73,85000,6,1993,2025,6,9,2025-06-09,2025-06,4148.722870219991
봇들마을1단지(판교신미주),삼평동,705,83.235,160000,14,2009,2025,6,19,2025-06-19,2025-06,6354.6344686730345
아름마을(삼호),이매동,133,84.84,129000,1,1992,2025,6,23,2025-06-23,2025-06,5026.499292786421
미켈란쉐르빌,정자동,180,157.57,187000,23,2003,2025,6,23,2025-06-23,2025-06,3923.2379260011426
청솔마을(주공9단지),금곡동,133,42.84,79800,3,1995,2025,6,18,2025-06-18,2025-06,6157.862745098039
양지마을(3단지)(금호),수내동,27,134.48,224000,8,1992,2025,6,5,2025-06-05,2025-06,5506.389054134444
청솔마을(한라),금곡동,181,58.8,112000,4,1995,2025,6,3,2025-06-03,2025-06,6296.761904761905
한솔마을(1단지)(청구),정자동,110,49.35,82500,11,1994,2025,6,20,2025-06-20,2025-06,5526.413373860182
백현마을8단지(대림),백현동,558,117.39,230000,9,2009,2025,6,22,2025-06-22,2025-06,6476.991225828435
분당하우스토리,금곡동,202,132.14,134500,12,2004,2025,6,27,2025-06-27,2025-06,3364.8410776449223
파크뷰,정자동,6,84.99,230000,3,2004,2025,6,19,2025-06-19,2025-06,8946.158371573127
산운마을8단지(부영사랑으로),운중동,956,81.019,137500,17,2008,2025,6,21,2025-06-21,2025-06,5610.381515446994
샛별마을(라이프),분당동,34,84.99,145000,16,1992,2025,6,9,2025-06-09,2025-06,5639.969408165667
판교원마을9단지(한림풀에버),판교동,585,71.8438,138000,6,2009,2025,6,25,2025-06-25,2025-06,6349.89240546853
산운마을4단지(리가),운중동,899,84.8536,137000,14,2009,2025,6,24,2025-06-24,2025-06,5337.364590306127
푸른마을(벽산),수내동,71,131.4,195000,13,1992,2025,6,21,2025-06-21,2025-06,4905.867579908675
산운마을12단지판교센트럴포레와이시티,운중동,921,55.44,108000,11,2009,2025,6,7,2025-06-07,2025-06,6439.870129870131
하얀마을(5단지)(주공),구미동,110,39.01,65000,12,1995,2025,6,23,2025-06-23,2025-06,5508.254293770828
정든마을(2단지)(동아),정자동,198,84.97,122000,10,1995,2025,6,24,2025-06-24,2025-06,4746.470519006708
백현마을8단지(대림),백현동,558,117.06,220000,1,2009,2025,6,27,2025-06-27,2025-06,6212.848112079276
성원상떼뷰101동,정자동,12-3,144.56,198000,13,2004,2025,6,20,2025-06-20,2025-06,4527.866629773104
산운마을8단지(부영사랑으로),운중동,956,59.612,120000,13,2008,2025,6,27,2025-06-27,2025-06,6654.633295309669
아름마을(삼호),이매동,133,158.4,180000,21,1992,2025,6,19,2025-06-19,2025-06,3756.590909090909
파크타운(대림),수내동,51,131.49,202000,3,1993,2025,6,21,2025-06-21,2025-06,5078.497224123507
매화마을(주공3),야탑동,205,41.85,54800,8,1993,2025,6,19,2025-06-19,2025-06,4328.741696535245
청솔마을(계룡),금곡동,176,84.97,147000,3,1996,2025,6,23,2025-06-23,2025-06,5719.10792044251
청솔마을(주공9단지),금곡동,133,36.54,64500,9,1995,2025,6,27,2025-06-27,2025-06,5835.361247947455
파크뷰,정자동,6,199.777,395000,27,2004,2025,6,27,2025-06-27,2025-06,6536.2429108455935
상록마을(보성),정자동,181,48.84,99500,14,1995,2025,6,23,2025-06-23,2025-06,6734.789107289107
느티마을(3단지)(공무원),정자동,88,66.6,193105,5,1994,2025,6,6,2025-06-06,2025-06,9585.082717717718
봇들마을4단지(주공),삼평동,718,59.84,145000,3,2009,2025,6,17,2025-06-17,2025-06,8010.377673796792
탑마을(선경)1,야탑동,536,51.84,89500,9,1992,2025,6,18,2025-06-18,2025-06,5707.351466049382
매화마을(주공3),야탑동,205,41.85,54000,8,1993,2025,6,26,2025-06-26,2025-06,4265.548387096775
판교원마을1단지(파라곤),판교동,622,101.12,154000,4,2009,2025,6,26,2025-06-26,2025-06,5034.545094936709
청솔마을(주공9단지),금곡동,133,36.54,65000,12,1995,2025,6,17,2025-06-17,2025-06,5880.5966064586755
파크타운(롯데),수내동,55,101.835,169000,10,1993,2025,6,27,2025-06-27,2025-06,5486.131487209703
샛별마을(동성),분당동,35,69.39,127700,3,1992,2025,6,19,2025-06-19,2025-06,6083.73915549791
한솔마을(4단지)(주공),정자동,102,35.28,59000,2,1994,2025,6,25,2025-06-25,2025-06,5528.407029478458
한솔마을(4단지)(주공),정자동,102,35.28,62200,14,1994,2025,6,27,2025-06-27,2025-06,5828.25283446712
봇들마을3단지(주공),삼평동,722,84.69,175000,7,2009,2025,6,20,2025-06-20,2025-06,6830.971779430865
무지개(11단지)(금강센테리움),구미동,213,84.99,90000,1,1995,2025,6,8,2025-06-08,2025-06,3500.670667137311
한솔마을(5단지)(주공),정자동,112,41.85,64500,9,1994,2025,6,26,2025-06-26,2025-06,5094.960573476703
시범삼성,서현동,87,59.995,140000,4,1991,2025,6,26,2025-06-26,2025-06,7714.176181348446
정든마을(7단지)(한진),정자동,194,84.69,133500,7,1994,2025,6,11,2025-06-11,2025-06,5211.055614594403
정든마을(7단지)(한진),정자동,194,84.69,144000,8,1994,2025,6,19,2025-06-19,2025-06,5620.913921360255
효자촌(동아),서현동,291,101.82,152000,8,1992,2025,6,10,2025-06-10,2025-06,4934.999017874681
효자촌(삼환),서현동,301,84.157,139000,7,1992,2025,6,9,2025-06-09,2025-06,5460.1067053245715
한솔마을(4단지)(주공),정자동,102,35.28,62500,13,1994,2025,6,19,2025-06-19,2025-06,5856.363378684807
두산제니스,정자동,15-4,132.17,207000,23,2003,2025,6,23,2025-06-23,2025-06,5177.427555421049
봇들마을2단지(이지더원),삼평동,717,84.2822,156000,9,2009,2025,6,25,2025-06-25,2025-06,6118.7866477144635
이매촌(한신),이매동,124,66.27,137000,8,1992,2025,6,27,2025-06-27,2025-06,6834.0817866304515
판교더샵포레스트11단지,대장동,638,84.995,105000,9,2021,2025,6,27,2025-06-27,2025-06,4083.8755220895346
판교원마을12단지(힐스테이트),판교동,494,101.98,148500,7,2009,2025,6,18,2025-06-18,2025-06,4813.799764659737
판교더샵포레스트12단지,대장동,641,84.9864,115700,5,2021,2025,6,19,2025-06-19,2025-06,4500.497256031553
이매촌(동부코오롱),이매동,121,164.04,205000,12,1993,2025,6,27,2025-06-27,2025-06,4131.24237990734
샛별마을(라이프),분당동,34,85.0,142000,12,1992,2025,6,11,2025-06-11,2025-06,5522.630588235294
판교원마을11단지(힐스테이트),판교동,513,115.33,172000,9,2009,2025,6,18,2025-06-18,2025-06,4930.179484956212
파크타운(롯데),수내동,55,101.91,192000,10,1993,2025,6,21,2025-06-21,2025-06,6228.177803944657
시범우성,서현동,96,129.21,220000,6,1991,2025,6,20,2025-06-20,2025-06,5628.635554523644
푸른마을(쌍용),수내동,75,101.82,175000,11,1992,2025,6,20,2025-06-20,2025-06,5681.742290316244
정든마을(4단지)(우성),정자동,197,101.98,145000,9,1995,2025,6,19,2025-06-19,2025-06,4700.343204549912
무지개(12단지)(주공뜨란체),구미동,212,49.67,61200,12,1995,2025,6,11,2025-06-11,2025-06,4073.1822025367424
정든마을(6단지)(우성),정자동,198,48.84,64400,1,1994,2025,6,13,2025-06-13,2025-06,4358.999180999181
청솔마을(계룡),금곡동,176,55.44,105000,2,1996,2025,6,11,2025-06-11,2025-06,6260.984848484849
파크뷰,정자동,6,162.869,290000,29,2004,2025,6,17,2025-06-17,2025-06,5886.215301868373
양지마을(3단지)(금호),수내동,27,134.48,240000,5,1992,2025,6,21,2025-06-21,2025-06,5899.7025580011905
탑마을(선경)1,야탑동,536,51.84,86200,10,1992,2025,6,2,2025-06-02,2025-06,5496.912808641975
까치마을(2단지)(주공),구미동,88,58.14,95000,5,1995,2025,6,3,2025-06-03,2025-06,5401.6339869281055
정든마을(6단지)(우성),정자동,198,84.97,129500,4,1994,2025,6,20,2025-06-20,2025-06,5038.261739437448
판교원마을11단지(힐스테이트),판교동,513,101.76,172500,10,2009,2025,6,17,2025-06-17,2025-06,5603.8767688679245
산운마을12단지판교센트럴포레와이시티,운중동,921,55.42,119800,8,2009,2025,6,27,2025-06-27,2025-06,7146.063514976542
정든마을(4단지)(우성),정자동,197,129.72,150000,15,1995,2025,6,20,2025-06-20,2025-06,3822.6179463459757
판교원마을9단지(한림풀에버),판교동,585,71.8438,129500,1,2009,2025,6,14,2025-06-14,2025-06,5958.775844262135
이매촌(진흥),이매동,111,101.89,165000,20,1993,2025,6,26,2025-06-26,2025-06,5353.390911767593
판교원마을6단지(판교대광로제비앙),판교동,635,58.14,116000,12,2009,2025,6,14,2025-06-14,2025-06,6595.679394564844
매화마을(주공4),야탑동,211,41.85,48500,2,1993,2025,6,26,2025-06-26,2025-06,3831.094384707288
매화마을(주공3),야탑동,205,41.85,54300,4,1993,2025,6,21,2025-06-21,2025-06,4289.245878136201
푸른마을(벽산),수내동,71,101.82,164500,5,1992,2025,6,23,2025-06-23,2025-06,5340.83775289727
무지개(12단지)(주공뜨란체),구미동,212,59.98,75000,17,1995,2025,6,24,2025-06-24,2025-06,4133.627875958653
무지개(10단지)(건영),구미동,222,101.82,110000,3,1996,2025,6,12,2025-06-12,2025-06,3571.380868198782
청솔마을(유천),금곡동,180,84.6,138500,3,1995,2025,6,4,2025-06-04,2025-06,5411.977541371159
한솔마을(4단지)(주공),정자동,102,36.0,64500,3,1994,2025,6,24,2025-06-24,2025-06,5922.891666666666
한솔마을(3단지)(한일),정자동,107,59.96,110500,7,1993,2025,6,3,2025-06-03,2025-06,6092.243162108072
봇들마을1단지(판교신미주),삼평동,705,82.794,164000,5,2009,2025,6,13,2025-06-13,2025-06,6548.1943135976035
상록마을(라이프1차),정자동,124,128.7,200000,7,1994,2025,6,9,2025-06-09,2025-06,5137.218337218338
푸른마을(쌍용),수내동,75,131.4,184500,4,1992,2025,6,11,2025-06-11,2025-06,4641.7054794520545
판교원마을12단지(힐스테이트),판교동,494,118.6,171000,14,2009,2025,6,16,2025-06-16,2025-06,4766.372681281619
양지마을(3단지)(금호),수내동,27,134.48,213500,2,1992,2025,6,4,2025-06-04,2025-06,5248.277067221892
시범한신,서현동,87,84.69,176000,1,1991,2025,6,13,2025-06-13,2025-06,6870.005903884757
시범한신,서현동,87,133.295,225000,3,1991,2025,6,23,2025-06-23,2025-06,5580.141790764846
시범삼성,서현동,87,133.295,225000,14,1991,2025,6,18,2025-06-18,2025-06,5580.141790764846
청솔마을(유천),금곡동,180,40.5,80000,9,1995,2025,6,24,2025-06-24,2025-06,6529.975308641975
한솔마을(4단지)(주공),정자동,102,41.85,66500,9,1994,2025,6,13,2025-06-13,2025-06,5252.943847072879
판교원마을1단지(파라곤),판교동,622,101.2,156000,6,2009,2025,6,26,2025-06-26,2025-06,5095.897233201581
매화마을(주공4),야탑동,211,41.85,53000,15,1993,2025,6,19,2025-06-19,2025-06,4186.556750298686
봇들마을2단지(이지더원),삼평동,717,84.2822,139000,1,2009,2025,6,19,2025-06-19,2025-06,5451.995795078913
아름마을(풍림),이매동,140,163.62,214500,6,1993,2025,6,22,2025-06-22,2025-06,4333.786211954529
상록마을(임광),정자동,181,84.97,170000,7,1995,2025,6,24,2025-06-24,2025-06,6613.934329763446
한솔마을(5단지)(주공),정자동,112,51.66,89900,8,1994,2025,6,24,2025-06-24,2025-06,5752.834301200155
두산제니스,정자동,15-4,84.89,160000,3,2003,2025,6,6,2025-06-06,2025-06,6230.745670868182
판교원마을3단지(푸르지오),판교동,629,84.51,153000,27,2009,2025,6,5,2025-06-05,2025-06,5984.941427050053
양지마을(5단지)(한양501-514),수내동,24,35.1,79500,7,1992,2025,6,15,2025-06-15,2025-06,7487.495726495727
상록마을(임광),정자동,181,84.97,162700,18,1995,2025,6,26,2025-06-26,2025-06,6329.924208544192
파크뷰,정자동,6,162.869,310000,15,2004,2025,6,24,2025-06-24,2025-06,6292.161184755847
장미마을(현대),야탑동,334,59.4,87000,1,1993,2025,6,26,2025-06-26,2025-06,4841.828282828284
푸른마을(쌍용),수내동,75,176.77,195000,15,1992,2025,6,6,2025-06-06,2025-06,3646.721728800135
파크타운(서안),수내동,52,131.49,203000,3,1993,2025,6,12,2025-06-12,2025-06,5103.638299490455
장안타운(건영),분당동,66,85.0,105000,3,1993,2025,6,21,2025-06-21,2025-06,4083.6352941176474
이매촌(금강),이매동,122,50.82,100000,1,1992,2025,6,11,2025-06-11,2025-06,6504.919323101141
무지개(5단지)(청구),구미동,221,85.0,115000,11,1995,2025,6,19,2025-06-19,2025-06,4472.552941176471
푸른마을(벽산),수내동,71,84.72,150000,5,1992,2025,6,6,2025-06-06,2025-06,5853.045325779038
한솔마을(6단지)(주공),정자동,117,58.19,101000,8,1995,2025,6,16,2025-06-16,2025-06,5737.855301598213
시범삼성,서현동,87,84.69,175000,1,1991,2025,6,19,2025-06-19,2025-06,6830.971779430865
백현마을2단지,백현동,545,84.82,215000,7,2009,2025,6,12,2025-06-12,2025-06,8379.47418061778
청솔마을(한라),금곡동,181,84.39,143000,9,1995,2025,6,2,2025-06-02,2025-06,5601.722952956512
청솔마을(주공9단지),금곡동,133,36.54,66000,10,1995,2025,6,24,2025-06-24,2025-06,5971.067323481117
양지마을(2단지)(청구),수내동,36,134.8,245000,14,1992,2025,6,6,2025-06-06,2025-06,6008.316023738873
판교원마을3단지(푸르지오),판교동,629,84.51,151500,13,2009,2025,6,7,2025-06-07,2025-06,5926.265530706425
정든마을(2단지)(동아),정자동,198,48.84,81000,11,1995,2025,6,21,2025-06-21,2025-06,5482.592137592138
파크뷰,정자동,6,139.717,265000,9,2004,2025,6,9,2025-06-09,2025-06,6270.081665080125
정든마을(8단지)(한진),정자동,192,134.97,164000,15,1995,2025,6,10,2025-06-10,2025-06,4016.8274431355117
파크뷰,정자동,6,162.869,293000,31,2004,2025,6,16,2025-06-16,2025-06,5947.107184301494
봇들마을1단지(판교신미주),삼평동,705,82.794,164000,11,2009,2025,6,14,2025-06-14,2025-06,6548.1943135976035
청솔마을(주공9단지),금곡동,133,42.84,78700,20,1995,2025,6,10,2025-06-10,2025-06,6072.979925303454
탑마을(진덕),야탑동,530,131.4,155000,7,1993,2025,6,25,2025-06-25,2025-06,3899.5357686453576
이매촌(삼성),이매동,100,174.67,171000,8,1994,2025,6,25,2025-06-25,2025-06,3236.3416728688385
푸른마을(쌍용),수내동,75,84.72,150000,1,1992,2025,6,21,2025-06-21,2025-06,5853.045325779038
탑마을(대우),야탑동,535,134.31,135000,1,1992,2025,6,5,2025-06-05,2025-06,3322.7831136922046
봇들마을2단지(이지더원),삼평동,717,84.2822,141000,6,2009,2025,6,18,2025-06-18,2025-06,5530.441777741919
이매촌(금강),이매동,122,84.42,145000,6,1992,2025,6,13,2025-06-13,2025-06,5678.050225065151
봇들마을3단지(주공),삼평동,722,59.85,152000,16,2009,2025,6,10,2025-06-10,2025-06,8395.682539682539
청솔마을(주공9단지),금곡동,133,36.54,63500,2,1995,2025,6,23,2025-06-23,2025-06,5744.890530925014
시범우성,서현동,96,64.8,140000,15,1991,2025,6,21,2025-06-21,2025-06,7142.160493827161
양지마을(금호1),수내동,34,133.82,240000,10,1992,2025,6,13,2025-06-13,2025-06,5928.799880436407
아름마을(풍림),이매동,140,134.22,170000,1,1993,2025,6,8,2025-06-08,2025-06,4187.051110117717
봇들마을1단지(판교신미주),삼평동,705,82.794,165000,9,2009,2025,6,14,2025-06-14,2025-06,6588.122327704906
까치마을(2단지)(주공),구미동,88,49.67,91000,6,1995,2025,6,21,2025-06-21,2025-06,6056.5290920072475
정든마을(1단지)(동아),정자동,200,164.77,148000,12,1995,2025,6,10,2025-06-10,2025-06,2969.341506342174
효자촌(동아),서현동,291,84.72,142000,9,1992,2025,6,12,2025-06-12,2025-06,5540.882908404155
효자촌(임광),서현동,292,111.51,153000,8,1992,2025,6,19,2025-06-19,2025-06,4535.803066989508
청솔마을(성원),금곡동,143,134.67,160000,10,1994,2025,6,6,2025-06-06,2025-06,3927.585950842801
정든마을(6단지)(우성),정자동,198,48.84,74000,2,1994,2025,6,21,2025-06-21,2025-06,5008.787878787879
아름마을(두산),이매동,133,132.72,169000,14,1992,2025,6,22,2025-06-22,2025-06,4209.465039180229
푸른마을(벽산),수내동,71,163.83,209000,6,1992,2025,6,25,2025-06-25,2025-06,4217.250808765183
탑마을(경남)1,야탑동,525,84.91,119400,9,1994,2025,6,21,2025-06-21,2025-06,4648.598751619362
청솔마을(영남),금곡동,177,53.6,109000,14,1995,2025,6,16,2025-06-16,2025-06,6722.615671641791
시범삼성,서현동,87,192.15,280000,15,1991,2025,6,25,2025-06-25,2025-06,4817.1948998178505
장안타운(건영),분당동,66,162.85,130000,11,1993,2025,6,19,2025-06-19,2025-06,2638.956094565551
탑마을(선경)1,야탑동,536,51.84,92000,6,1992,2025,6,7,2025-06-07,2025-06,5866.774691358024
푸른마을(쌍용),수내동,75,131.4,185000,3,1992,2025,6,19,2025-06-19,2025-06,4654.284627092846
파크뷰,정자동,6,182.232,349000,9,2004,2025,6,19,2025-06-19,2025-06,6331.073576539795
정든마을(6단지)(우성),정자동,198,48.84,76800,10,1994,2025,6,21,2025-06-21,2025-06,5198.309582309582
양지마을(5단지)(한양501-514),수내동,24,35.1,80000,1,1992,2025,6,16,2025-06-16,2025-06,7534.586894586894
한솔마을(4단지)(주공),정자동,102,36.0,63000,12,1994,2025,6,17,2025-06-17,2025-06,5785.15
한솔마을(5단지)(주공),정자동,112,41.85,63000,2,1994,2025,6,23,2025-06-23,2025-06,4976.47311827957
로얄팰리스,정자동,28-1,137.76,198000,30,2003,2025,6,24,2025-06-24,2025-06,4751.367595818816
양지마을(5단지)(한양501-514),수내동,24,35.1,84000,4,1992,2025,6,20,2025-06-20,2025-06,7911.316239316239
양지마을(5단지)(한양501-514),수내동,24,35.1,77000,1,1992,2025,6,21,2025-06-21,2025-06,7252.0398860398855
이매촌(한신),이매동,124,66.27,120000,6,1992,2025,6,25,2025-06-25,2025-06,5986.057039384337
산운마을13단지(태영),운중동,918,84.62,136500,26,2010,2025,6,6,2025-06-06,2025-06,5332.5655873316
시범한신,서현동,87,84.69,184000,5,1991,2025,6,16,2025-06-16,2025-06,7182.278899515882
시범한양,서현동,91,35.1,83500,11,1991,2025,6,20,2025-06-20,2025-06,7864.225071225071
봇들마을1단지(판교신미주),삼평동,705,83.698,154500,3,2009,2025,6,10,2025-06-10,2025-06,6102.249755071806
시범한양,서현동,91,134.87,209000,3,1991,2025,6,11,2025-06-11,2025-06,5122.801215985764
정든마을(5단지)(신화),정자동,192,69.93,121000,7,1995,2025,6,25,2025-06-25,2025-06,5720.03146003146
한솔마을(2단지)(LG),정자동,111,101.85,148000,13,1995,2025,6,19,2025-06-19,2025-06,4803.715267550319
장미마을(현대),야탑동,334,41.76,62000,9,1993,2025,6,16,2025-06-16,2025-06,4908.036398467433
장미마을(코오롱)1,야탑동,330,74.14,97000,1,1993,2025,6,12,2025-06-12,2025-06,4325.095764769355
한솔마을(6단지)(주공),정자동,117,58.19,90000,1,1995,2025,6,12,2025-06-12,2025-06,5112.940367760784
샛별마을(우방),분당동,38,57.28,108000,3,1994,2025,6,7,2025-06-07,2025-06,6233.002793296089
장안타운(건영),분당동,66,85.0,105000,2,1993,2025,6,24,2025-06-24,2025-06,4083.6352941176474
이매촌(한신),이매동,124,84.9,150000,17,1992,2025,6,7,2025-06-07,2025-06,5840.636042402827
목련마을(영남),야탑동,156,53.6,56900,2,1995,2025,6,24,2025-06-24,2025-06,3509.3287313432834
장안타운(건영),분당동,66,85.0,105000,17,1993,2025,6,9,2025-06-09,2025-06,4083.6352941176474
산운마을12단지판교센트럴포레와이시티,운중동,921,55.36,109000,4,2009,2025,6,17,2025-06-17,2025-06,6508.8908959537575
상록마을(임광),정자동,181,48.84,99500,9,1995,2025,6,14,2025-06-14,2025-06,6734.789107289107
탑마을(벽산),야탑동,517,84.91,115000,9,1994,2025,6,14,2025-06-14,2025-06,4477.293604993523
양지마을(5단지)(한양501-514),수내동,24,35.1,70000,1,1992,2025,6,18,2025-06-18,2025-06,6592.763532763533
봇들마을3단지(주공),삼평동,722,84.69,175000,10,2009,2025,6,17,2025-06-17,2025-06,6830.971779430865
봇들마을9단지(금호어울림),삼평동,744,115.07,254000,4,2009,2025,6,17,2025-06-17,2025-06,7297.064395585297
장안타운(건영),분당동,66,53.72,67000,9,1993,2025,6,6,2025-06-06,2025-06,4123.019359642592
파크타운(서안),수내동,52,184.78,230000,23,1993,2025,6,25,2025-06-25,2025-06,4114.806797272432
장안타운(건영),분당동,66,85.0,105000,2,1993,2025,6,24,2025-06-24,2025-06,4083.6352941176474
파크타운(삼익),수내동,54,101.835,179500,11,1993,2025,6,7,2025-06-07,2025-06,5826.985810379536
봇들마을4단지(주공),삼평동,718,59.84,145000,15,2009,2025,6,13,2025-06-13,2025-06,8010.377673796792
두산제니스,정자동,15-4,157.33,238500,22,2003,2025,6,21,2025-06-21,2025-06,5011.334774041822
판교푸르지오월드마크,삼평동,741,127.6,259000,13,2013,2025,6,9,2025-06-09,2025-06,6710.048589341693
시범한양,서현동,91,148.94,225000,7,1991,2025,6,16,2025-06-16,2025-06,4993.9908688062305
탑마을(선경)1,야탑동,536,51.84,89500,9,1992,2025,6,18,2025-06-18,2025-06,5707.351466049382
백현마을9단지(e편한세상),백현동,525,101.46,202500,9,2009,2025,6,4,2025-06-04,2025-06,6597.915434654051
한솔마을(5단지)(주공),정자동,112,41.85,64000,9,1994,2025,6,24,2025-06-24,2025-06,5055.464755077658
판교풍경채어바니티(5단지),대장동,642,84.973,130000,7,2021,2025,6,22,2025-06-22,2025-06,5057.535923175597
정든마을(7단지)(한진),정자동,194,68.04,119000,3,1994,2025,6,20,2025-06-20,2025-06,5781.748971193416
샛별마을(우방),분당동,38,57.28,109800,4,1994,2025,6,14,2025-06-14,2025-06,6336.886173184357
봇들마을2단지(이지더원),삼평동,717,84.2822,141000,2,2009,2025,6,24,2025-06-24,2025-06,5530.441777741919
두산위브트레지움,금곡동,192,147.52,165500,18,2003,2025,6,2,2025-06-02,2025-06,3708.716784164859
